ed_clean,YES,NO,reported,ad,ed,percentage,passed
30018,247,134,99.00%,30,18,64.82939632545933,TRUE
30019,774,293,90.00%,30,19,72.5398313027179,TRUE
30020,657,277,88.89%,30,20,70.34261241970022,TRUE
30021,1176,660,88.89%,30,21,64.05228758169935,TRUE
30022,1239,560,88.89%,30,22,68.8715953307393,TRUE
30023,725,471,88.89%,30,23,60.618729096989966,TRUE
30024,946,347,90.00%,30,24,73.1631863882444,TRUE
30025,1104,508,90.00%,30,25,68.4863523573201,TRUE
30026,15,21,99.00%,30,26,41.66666666666667,FALSE
30027,846,595,99.00%,30,27,58.70922970159611,TRUE
30028,278,247,99.00%,30,28,52.95238095238095,TRUE
30029,34,5,88.89%,30,29,87.17948717948718,TRUE
30030,1143,620,99.00%,30,30,64.83267158252978,TRUE
30031,953,606,99.00%,30,31,61.12892880051315,TRUE
30032,101,61,99.00%,30,32,62.34567901234568,TRUE
30033,755,335,99.00%,30,33,69.26605504587155,TRUE
30034,353,262,99.00%,30,34,57.39837398373984,TRUE
30035,910,616,99.00%,30,35,59.63302752293578,TRUE
30036,996,542,99.00%,30,36,64.7594278283485,TRUE
30037,722,290,99.00%,30,37,71.34387351778656,TRUE
30038,643,351,99.00%,30,38,64.6881287726358,TRUE
30039,734,406,90.00%,30,39,64.3859649122807,TRUE
30040,616,277,99.00%,30,40,68.98096304591266,TRUE
30041,1021,398,90.00%,30,41,71.95207892882311,TRUE
30042,714,241,99.00%,30,42,74.76439790575917,TRUE
30043,363,227,87.50%,30,43,61.52542372881356,TRUE
30044,142,99,88.89%,30,44,58.921161825726145,TRUE
30045,824,347,87.50%,30,45,70.3672075149445,TRUE
30046,756,458,87.50%,30,46,62.27347611202636,TRUE
30047,718,393,99.00%,30,47,64.62646264626463,TRUE
30048,463,320,85.71%,30,48,59.131545338441896,TRUE
30049,1035,546,88.89%,30,49,65.46489563567363,TRUE
30050,763,327,88.89%,30,50,70,TRUE
30051,895,430,88.89%,30,51,67.54716981132076,TRUE
30052,477,279,85.71%,30,52,63.095238095238095,TRUE
30053,567,306,85.71%,30,53,64.94845360824742,TRUE
30054,481,255,88.89%,30,54,65.35326086956522,TRUE
30055,750,389,88.89%,30,55,65.84723441615452,TRUE
30056,779,505,75.00%,30,56,60.66978193146417,TRUE
30057,0,0,85.71%,30,57,NA,FALSE
30058,0,0,99.00%,30,58,NA,FALSE
30059,0,0,99.00%,30,59,NA,FALSE
31001,835,360,99.00%,31,1,69.8744769874477,TRUE
31002,663,247,99.00%,31,2,72.85714285714285,TRUE
31003,532,250,99.00%,31,3,68.03069053708441,TRUE
31004,634,293,99.00%,31,4,68.39266450916936,TRUE
31005,711,220,99.00%,31,5,76.36949516648764,TRUE
31006,484,115,99.00%,31,6,80.80133555926544,TRUE
31007,483,141,99.00%,31,7,77.40384615384616,TRUE
31008,756,379,99.00%,31,8,66.6079295154185,TRUE
31009,441,180,99.00%,31,9,71.01449275362319,TRUE
31010,489,138,99.00%,31,10,77.99043062200957,TRUE
31011,619,145,99.00%,31,11,81.02094240837697,TRUE
31012,709,273,99.00%,31,12,72.19959266802444,TRUE
31013,271,136,66.67%,31,13,66.58476658476658,TRUE
31014,314,103,66.67%,31,14,75.29976019184652,TRUE
31015,1018,461,99.00%,31,15,68.83029073698445,TRUE
31016,360,341,60.00%,31,16,51.35520684736091,TRUE
31017,12,6,83.33%,31,17,66.66666666666666,TRUE
31018,288,122,83.33%,31,18,70.24390243902438,TRUE
31019,27,5,83.33%,31,19,84.375,TRUE
31020,1013,427,99.00%,31,20,70.34722222222223,TRUE
31021,704,462,99.00%,31,21,60.37735849056604,TRUE
31022,754,246,99.00%,31,22,75.4,TRUE
31023,845,324,90.00%,31,23,72.28400342172797,TRUE
31024,257,92,90.00%,31,24,73.63896848137536,TRUE
31025,852,357,99.00%,31,25,70.47146401985111,TRUE
31026,839,348,99.00%,31,26,70.68239258635215,TRUE
31027,917,473,99.00%,31,27,65.97122302158273,TRUE
31028,828,277,99.00%,31,28,74.93212669683258,TRUE
31029,776,253,99.00%,31,29,75.41302235179786,TRUE
31030,472,196,99.00%,31,30,70.65868263473054,TRUE
31031,591,154,99.00%,31,31,79.32885906040269,TRUE
31032,950,346,99.00%,31,32,73.30246913580247,TRUE
31033,345,83,99.00%,31,33,80.60747663551402,TRUE
31034,868,252,99.00%,31,34,77.5,TRUE
31035,614,198,99.00%,31,35,75.61576354679804,TRUE
31036,182,88,99.00%,31,36,67.4074074074074,TRUE
31037,823,336,99.00%,31,37,71.00949094046591,TRUE
31038,519,224,99.00%,31,38,69.85195154777928,TRUE
31039,411,192,99.00%,31,39,68.1592039800995,TRUE
31040,718,521,99.00%,31,40,57.9499596448749,TRUE
31041,703,283,99.00%,31,41,71.29817444219067,TRUE
31042,262,137,99.00%,31,42,65.6641604010025,TRUE
31043,570,278,99.00%,31,43,67.21698113207547,TRUE
31044,601,279,99.00%,31,44,68.29545454545455,TRUE
31045,699,306,99.00%,31,45,69.55223880597015,TRUE
31046,579,217,99.00%,31,46,72.73869346733667,TRUE
31047,312,87,99.00%,31,47,78.19548872180451,TRUE
31048,360,139,99.00%,31,48,72.14428857715431,TRUE
31049,102,36,99.00%,31,49,73.91304347826086,TRUE
31050,596,263,99.00%,31,50,69.38300349243306,TRUE
31051,620,232,99.00%,31,51,72.76995305164318,TRUE
31052,576,250,99.00%,31,52,69.73365617433413,TRUE
31053,482,256,99.00%,31,53,65.31165311653116,TRUE
31054,728,270,99.00%,31,54,72.94589178356713,TRUE
31055,690,271,99.00%,31,55,71.80020811654526,TRUE
31056,623,253,99.00%,31,56,71.11872146118722,TRUE
31057,707,522,99.00%,31,57,57.52644426362896,TRUE
31058,0,0,99.00%,31,58,NA,FALSE
31059,0,0,99.00%,31,59,NA,FALSE
31060,0,0,99.00%,31,60,NA,FALSE
31061,0,0,99.00%,31,61,NA,FALSE
31062,0,0,99.00%,31,62,NA,FALSE
31063,0,0,99.00%,31,63,NA,FALSE
32001,16,7,57.14%,32,1,69.56521739130434,TRUE
32002,167,26,80.00%,32,2,86.52849740932642,TRUE
32003,934,259,99.00%,32,3,78.29002514668902,TRUE
32004,590,187,99.00%,32,4,75.93307593307593,TRUE
32005,877,409,99.00%,32,5,68.19595645412132,TRUE
32006,37,25,99.00%,32,6,59.67741935483871,TRUE
32007,962,414,99.00%,32,7,69.91279069767442,TRUE
32008,857,287,99.00%,32,8,74.91258741258741,TRUE
32009,799,246,99.00%,32,9,76.45933014354067,TRUE
32010,519,152,99.00%,32,10,77.34724292101342,TRUE
32011,69,23,99.00%,32,11,75,TRUE
32012,649,285,80.00%,32,12,69.48608137044968,TRUE
32013,22,11,99.00%,32,13,66.66666666666666,TRUE
32014,109,38,99.00%,32,14,74.14965986394559,TRUE
32015,751,297,80.00%,32,15,71.66030534351145,TRUE
32016,185,53,99.00%,32,16,77.73109243697479,TRUE
32017,870,199,80.00%,32,17,81.3844714686623,TRUE
32018,224,87,80.00%,32,18,72.02572347266882,TRUE
32019,665,256,80.00%,32,19,72.20412595005429,TRUE
32020,646,222,99.00%,32,20,74.42396313364056,TRUE
32021,774,232,88.89%,32,21,76.93836978131213,TRUE
32022,1001,358,99.00%,32,22,73.65710080941868,TRUE
32023,748,233,99.00%,32,23,76.2487257900102,TRUE
32024,724,231,99.00%,32,24,75.81151832460733,TRUE
32025,665,243,99.00%,32,25,73.23788546255507,TRUE
32026,961,272,99.00%,32,26,77.93998377939984,TRUE
32027,929,273,99.00%,32,27,77.28785357737105,TRUE
32028,734,221,99.00%,32,28,76.8586387434555,TRUE
32029,495,155,99.00%,32,29,76.15384615384615,TRUE
32030,665,221,99.00%,32,30,75.05643340857789,TRUE
32031,642,168,99.00%,32,31,79.25925925925927,TRUE
32032,784,306,99.00%,32,32,71.92660550458716,TRUE
32033,254,94,99.00%,32,33,72.98850574712644,TRUE
32034,946,327,99.00%,32,34,74.31264728986646,TRUE
32035,401,166,99.00%,32,35,70.72310405643739,TRUE
32036,595,134,99.00%,32,36,81.61865569272977,TRUE
32037,1142,302,99.00%,32,37,79.08587257617728,TRUE
32038,1017,263,99.00%,32,38,79.453125,TRUE
32039,737,215,99.00%,32,39,77.41596638655463,TRUE
32040,708,204,99.00%,32,40,77.63157894736842,TRUE
32041,436,108,99.00%,32,41,80.14705882352942,TRUE
32042,734,223,88.89%,32,42,76.69801462904911,TRUE
32043,1000,268,88.89%,32,43,78.86435331230284,TRUE
32044,508,151,99.00%,32,44,77.08649468892261,TRUE
32045,675,144,88.89%,32,45,82.41758241758241,TRUE
32046,634,234,99.00%,32,46,73.04147465437788,TRUE
32047,713,243,99.00%,32,47,74.581589958159,TRUE
32048,988,271,99.00%,32,48,78.47498014297061,TRUE
32049,628,217,99.00%,32,49,74.31952662721893,TRUE
32050,1006,385,99.00%,32,50,72.322070452911575,TRUE
32051,975,311,99.00%,32,51,75.81648522550545,TRUE
32052,644,231,99.00%,32,52,73.6,TRUE
32053,1158,531,99.00%,32,53,68.56127886323267,TRUE
32054,1189,415,99.00%,32,54,74.12718204488779,TRUE
32055,675,265,87.50%,32,55,71.80851063829788,TRUE
32056,658,269,87.50%,32,56,70.98166127292342,TRUE
32057,690,250,87.50%,32,57,73.40425531914893,TRUE
32058,652,252,87.50%,32,58,72.12389380530973,TRUE
32059,694,295,99.00%,32,59,70.17189079878665,TRUE
32060,822,309,99.00%,32,60,72.67904509283821,TRUE
32061,826,293,99.00%,32,61,73.81590705987489,TRUE
32062,623,197,87.50%,32,62,75.97560975609755,TRUE
32063,569,193,99.00%,32,63,74.67191601049869,TRUE
32064,566,187,99.00%,32,64,75.1660026560425,TRUE
32065,780,243,99.00%,32,65,76.24633431085044,TRUE
32066,213,79,99.00%,32,66,72.94520547945206,TRUE
32067,624,241,99.00%,32,67,72.138728323699425,TRUE
32068,0,0,80.00%,32,68,NA,FALSE
33001,933,957,99.00%,33,1,49.36507936507937,FALSE
33002,1083,1026,99.00%,33,2,51.35135135135135,TRUE
33003,1101,765,99.00%,33,3,59.0032154340836,TRUE
33004,663,1140,99.00%,33,4,36.7720465890183,FALSE
33005,866,694,99.00%,33,5,55.51282051282052,TRUE
33006,968,1192,99.00%,33,6,44.81481481481481,FALSE
33007,720,746,99.00%,33,7,49.113233287858115,FALSE
33008,920,864,99.00%,33,8,51.569506726457405,TRUE
33009,927,681,99.00%,33,9,57.649253731343286,TRUE
33010,733,320,71.43%,33,10,69.61063627730294,TRUE
33011,560,329,99.00%,33,11,62.99212598425197,TRUE
33012,770,386,99.00%,33,12,66.60899653979239,TRUE
33013,135,44,99.00%,33,13,75.41899441340783,TRUE
33014,575,384,71.43%,33,14,59.95828988529719,TRUE
33015,589,308,71.43%,33,15,65.66332218506132,TRUE
33016,1044,402,99.00%,33,16,72.19917012448133,TRUE
33017,1063,553,99.00%,33,17,65.77970297029702,TRUE
33018,754,324,99.00%,33,18,69.9443413729128,TRUE
33019,615,309,99.00%,33,19,66.55844155844156,TRUE
33020,993,424,99.00%,33,20,70.07762879322512,TRUE
33021,1210,406,99.00%,33,21,74.87623762376238,TRUE
33022,408,188,99.00%,33,22,68.45637583892618,TRUE
33023,1178,378,99.00%,33,23,75.706940874036,TRUE
33024,197,82,99.00%,33,24,70.60931899641577,TRUE
33025,543,188,99.00%,33,25,74.28180574555402,TRUE
33026,153,47,99.00%,33,26,76.5,TRUE
33027,916,293,99.00%,33,27,75.76509511993383,TRUE
33028,423,135,99.00%,33,28,75.80645161290323,TRUE
33029,932,418,99.00%,33,29,69.03703703703704,TRUE
33030,977,289,99.00%,33,30,77.17219589257503,TRUE
33031,883,347,99.00%,33,31,71.78861788617887,TRUE
33032,1200,526,99.00%,33,32,69.52491309385863,TRUE
33033,711,300,99.00%,33,33,70.32640949554896,TRUE
33034,1009,430,99.00%,33,34,70.11813759555247,TRUE
33035,1236,582,99.00%,33,35,67.98679867986799,TRUE
33036,1167,594,99.00%,33,36,66.26916524701873,TRUE
33037,1172,485,99.00%,33,37,70.73023536511768,TRUE
33038,956,470,99.00%,33,38,67.04067321178121,TRUE
33039,826,393,99.00%,33,39,67.76045939294504,TRUE
33040,687,322,99.00%,33,40,68.08721506442022,TRUE
33041,551,352,99.00%,33,41,61.01882613510521,TRUE
33042,812,360,88.89%,33,42,69.28327645051195,TRUE
33043,514,168,88.89%,33,43,75.366568914956,TRUE
33044,1182,349,88.89%,33,44,77.20444154147616,TRUE
33045,913,296,88.89%,33,45,75.51695616211745,TRUE
33046,1001,308,88.89%,33,46,76.47058823529412,TRUE
33047,992,259,99.00%,33,47,79.29656274980016,TRUE
33048,962,354,99.00%,33,48,73.10030395136778,TRUE
33049,463,160,99.00%,33,49,74.31781701444623,TRUE
33050,1081,367,99.00%,33,50,74.65469613259668,TRUE
33051,1139,557,99.00%,33,51,67.15801886792453,TRUE
33052,1171,374,99.00%,33,52,75.79288025889967,TRUE
33053,675,277,85.71%,33,53,70.90336134453781,TRUE
33054,754,307,85.71%,33,54,71.06503298774741,TRUE
33055,627,227,85.71%,33,55,73.4192037470726,TRUE
33056,1078,384,99.00%,33,56,73.73461012311901,TRUE
33057,791,268,99.00%,33,57,74.69310670443815,TRUE
33058,829,302,99.00%,33,58,73.29796640141468,TRUE
33059,593,203,99.00%,33,59,74.49748743718592,TRUE
33060,833,227,99.00%,33,60,78.58490566037736,TRUE
33061,951,260,99.00%,33,61,78.53014037985136,TRUE
33062,522,148,99.00%,33,62,77.91044776119404,TRUE
33063,631,145,99.00%,33,63,81.31443298969072,TRUE
33064,789,295,85.71%,33,64,72.7859778597786,TRUE
34001,1324,1140,99.00%,34,1,53.73376623376623,TRUE
34002,201,85,99.00%,34,2,70.27972027972028,TRUE
34003,830,618,99.00%,34,3,57.32044198895028,TRUE
34004,1042,798,99.00%,34,4,56.630434782608695,TRUE
34005,1344,945,99.00%,34,5,58.71559633027523,TRUE
34006,108,73,85.71%,34,6,59.66850828729282,TRUE
34007,1167,858,99.00%,34,7,57.62962962962963,TRUE
34008,1328,976,99.00%,34,8,57.638888888888886,TRUE
34009,1009,731,99.00%,34,9,57.98850574712644,TRUE
34010,645,324,99.00%,34,10,66.56346749226006,TRUE
34011,405,170,88.89%,34,11,70.43478260869566,TRUE
34012,1499,1114,99.00%,34,12,57.36701109835438,TRUE
34013,1351,956,99.00%,34,13,58.56090160381447,TRUE
34014,1464,1226,99.00%,34,14,54.42379182156134,TRUE
34015,384,506,99.00%,34,15,43.146067415730336,FALSE
34016,303,448,99.00%,34,16,40.3462050599201,FALSE
34017,1016,835,88.89%,34,17,54.889249054565106,TRUE
34018,1171,875,88.89%,34,18,57.233626588465306,TRUE
34019,1201,819,88.89%,34,19,59.45544554455445,TRUE
34020,1252,974,88.89%,34,20,56.24438454627134,TRUE
34021,704,216,85.71%,34,21,76.52173913043478,TRUE
34022,398,145,85.71%,34,22,73.29650092081032,TRUE
34023,426,255,85.71%,34,23,62.55506607929515,TRUE
34024,1094,778,85.71%,34,24,58.440170940170944,TRUE
34025,1192,802,85.71%,34,25,59.779338014042125,TRUE
34026,134,96,99.00%,34,26,58.26086956521739,TRUE
34027,667,763,99.00%,34,27,46.64335664335664,FALSE
34028,402,165,88.89%,34,28,70.8994708994709,TRUE
34029,538,389,99.00%,34,29,58.036677454153185,TRUE
34030,570,354,99.00%,34,30,61.68831168831169,TRUE
34031,843,548,99.00%,34,31,60.60388209920921,TRUE
34032,543,287,99.00%,34,32,65.42168674698794,TRUE
34033,384,242,99.00%,34,33,61.34185303514377,TRUE
34034,671,468,99.00%,34,34,58.911325724319575,TRUE
34035,530,242,99.00%,34,35,68.65284974093264,TRUE
34036,932,551,99.00%,34,36,62.845583277140925,TRUE
34037,455,278,99.00%,34,37,62.07366984993179,TRUE
34038,402,226,99.00%,34,38,64.01273885350318,TRUE
34039,975,652,99.00%,34,39,59.926244622003686,TRUE
34040,546,330,88.89%,34,40,62.328767123287676,TRUE
34041,984,668,99.00%,34,41,59.56416464891041,TRUE
34042,661,416,99.00%,34,42,61.374187558031565,TRUE
34043,642,376,99.00%,34,43,63.0648330058939,TRUE
34044,834,413,88.89%,34,44,66.88051323175621,TRUE
34045,348,199,88.89%,34,45,63.61974405850091,TRUE
34046,1010,663,88.89%,34,46,60.37059175134489,TRUE
34047,918,620,99.00%,34,47,59.687906371911566,TRUE
34048,591,324,88.89%,34,48,64.59016393442623,TRUE
34049,1126,651,88.89%,34,49,63.36522228474958,TRUE
34050,179,64,99.00%,34,50,73.66255144032921,TRUE
34051,890,504,99.00%,34,51,63.84505021520803,TRUE
34052,974,453,99.00%,34,52,68.25508058864752,TRUE
34053,3,12,99.00%,34,53,20,FALSE
34054,575,336,99.00%,34,54,63.11745334796927,TRUE
34055,233,125,99.00%,34,55,65.08379888268156,TRUE
34056,601,298,99.00%,34,56,66.85205784204672,TRUE
34057,49,22,99.00%,34,57,69.01408450704226,TRUE
34058,0,0,85.71%,34,58,NA,FALSE
34059,0,0,99.00%,34,59,NA,FALSE
34060,0,0,99.00%,34,60,NA,FALSE
35001,685,799,99.00%,35,1,46.15902964959569,FALSE
35002,498,299,99.00%,35,2,62.484316185696365,TRUE
35003,494,251,99.00%,35,3,66.30872483221476,TRUE
35004,570,316,99.00%,35,4,64.33408577878103,TRUE
35005,585,320,99.00%,35,5,64.64088397790056,TRUE
35006,819,350,99.00%,35,6,70.05988023952095,TRUE
35007,972,617,99.00%,35,7,61.17054751415984,TRUE
35008,895,557,99.00%,35,8,61.63911845730028,TRUE
35009,700,763,99.00%,35,9,47.84688995215311,FALSE
35010,471,177,99.00%,35,10,72.68518518518519,TRUE
35011,460,248,99.00%,35,11,64.97175141242938,TRUE
35012,795,337,99.00%,35,12,70.22968197879858,TRUE
35013,614,277,99.00%,35,13,68.91133557800224,TRUE
35014,735,406,99.00%,35,14,64.41717791411043,TRUE
35015,657,246,99.00%,35,15,72.75747508305648,TRUE
35016,821,435,99.00%,35,16,65.36624203821655,TRUE
35017,646,296,99.00%,35,17,68.57749469214437,TRUE
35018,282,190,99.00%,35,18,59.7457627118644,TRUE
35019,327,195,99.00%,35,19,62.643678160919535,TRUE
35020,224,121,99.00%,35,20,64.92753623188405,TRUE
35021,247,97,99.00%,35,21,71.80232558139535,TRUE
35022,532,302,99.00%,35,22,63.78896882494005,TRUE
35023,489,229,99.00%,35,23,68.10584958217271,TRUE
35024,449,251,99.00%,35,24,64.14285714285714,TRUE
35025,760,373,99.00%,35,25,67.07855251544572,TRUE
35026,814,277,99.00%,35,26,74.61044912923923,TRUE
35027,169,101,99.00%,35,27,62.59259259259259,TRUE
35028,108,99,99.00%,35,28,52.17391304347826,TRUE
35029,434,218,99.00%,35,29,66.56441717791411,TRUE
35030,761,392,99.00%,35,30,66.00173460537727,TRUE
35031,527,493,99.00%,35,31,51.66666666666667,TRUE
35032,886,234,99.00%,35,32,79.10714285714285,TRUE
35033,849,193,99.00%,35,33,81.47792706333973,TRUE
35034,680,285,99.00%,35,34,70.46632124352331,TRUE
35035,779,294,99.00%,35,35,72.60018639328985,TRUE
35036,789,287,99.00%,35,36,73.3271375464684,TRUE
35037,461,307,99.00%,35,37,60.026041666666664,TRUE
35038,691,471,99.00%,35,38,59.466437177280554,TRUE
35039,760,649,99.00%,35,39,53.93896380411639,TRUE
35040,618,518,99.00%,35,40,54.401408450704224,TRUE
35041,661,756,99.00%,35,41,46.64784756527876,FALSE
35042,804,994,99.00%,35,42,44.71635150166852,FALSE
35043,280,303,99.00%,35,43,48.02744425385935,FALSE
35044,487,160,99.00%,35,44,75.27047913446677,TRUE
35045,447,490,99.00%,35,45,47.705442902881536,FALSE
35046,475,363,99.00%,35,46,56.682577565632464,TRUE
35047,0,0,99.00%,35,47,NA,FALSE
35048,145,79,99.00%,35,48,64.73214285714286,TRUE
35049,694,737,99.00%,35,49,48.49755415793152,FALSE
35050,0,0,99.00%,35,50,NA,FALSE
35051,0,0,99.00%,35,51,NA,FALSE
35052,0,0,99.00%,35,52,NA,FALSE
35053,0,0,99.00%,35,53,NA,FALSE
35054,0,0,99.00%,35,54,NA,FALSE
35055,0,0,99.00%,35,55,NA,FALSE
35056,0,0,99.00%,35,56,NA,FALSE
35057,0,0,99.00%,35,57,NA,FALSE
35058,0,0,99.00%,35,58,NA,FALSE
35059,0,0,99.00%,35,59,NA,FALSE
35060,0,0,99.00%,35,60,NA,FALSE
35061,0,0,99.00%,35,61,NA,FALSE
35062,0,0,99.00%,35,62,NA,FALSE
35063,0,0,99.00%,35,63,NA,FALSE
35064,0,0,99.00%,35,64,NA,FALSE
35065,0,0,99.00%,35,65,NA,FALSE
36001,1127,649,99.00%,36,1,63.45720720720721,TRUE
36002,489,322,88.89%,36,2,60.29593094944513,TRUE
36003,1411,1032,99.00%,36,3,57.75685632419156,TRUE
36004,1008,883,99.00%,36,4,53.30512956107879,TRUE
36005,1538,1248,99.00%,36,5,55.2045944005743,TRUE
36006,699,201,75.00%,36,6,77.66666666666666,TRUE
36007,1354,462,75.00%,36,7,74.55947136563876,TRUE
36008,968,749,87.50%,36,8,56.377402446126965,TRUE
36009,866,577,85.71%,36,9,60.01386001386001,TRUE
36010,1452,1168,99.00%,36,10,55.41984732824427,TRUE
36011,678,338,85.71%,36,11,66.73228346456693,TRUE
36012,1039,696,85.71%,36,12,59.884726224783854,TRUE
36013,1130,569,87.50%,36,13,66.50971159505592,TRUE
36014,1388,828,87.50%,36,14,62.63537906137184,TRUE
36015,450,243,87.50%,36,15,64.93506493506493,TRUE
36016,912,548,87.50%,36,16,62.465753424657535,TRUE
36017,1477,831,87.50%,36,17,63.994800693240904,TRUE
36018,718,386,90.91%,36,18,65.03623188405797,TRUE
36019,1377,885,90.91%,36,19,60.87533156498674,TRUE
36020,1440,880,90.91%,36,20,62.06896551724138,TRUE
36021,1261,808,87.50%,36,21,60.94731754470759,TRUE
36022,1442,999,87.50%,36,22,59.074149938549766,TRUE
36023,1320,873,88.89%,36,23,60.191518467852255,TRUE
36024,1019,535,88.89%,36,24,65.57271557271557,TRUE
36025,1580,934,90.91%,36,25,62.84805091487669,TRUE
36026,824,432,88.89%,36,26,65.60509554140127,TRUE
36027,331,285,88.89%,36,27,53.73376623376623,TRUE
36028,1365,831,90.00%,36,28,62.158469945355186,TRUE
36029,175,64,90.00%,36,29,73.22175732217573,TRUE
36030,548,355,90.00%,36,30,60.68660022148394,TRUE
36031,804,478,88.89%,36,31,62.71450858034321,TRUE
36032,999,542,88.89%,36,32,64.82803374432187,TRUE
36033,155,79,90.00%,36,33,66.23931623931624,TRUE
36034,135,103,85.71%,36,34,56.72268907563025,TRUE
36035,1555,717,99.00%,36,35,68.4419014084507,TRUE
36036,1191,561,99.00%,36,36,67.97945205479452,TRUE
36037,1110,479,99.00%,36,37,69.85525487728131,TRUE
36038,688,196,87.50%,36,38,77.82805429864254,TRUE
36039,726,187,87.50%,36,39,79.51807228915662,TRUE
36040,658,236,87.50%,36,40,73.60178970917227,TRUE
36041,1430,685,85.71%,36,41,67.61229314420804,TRUE
36042,1403,702,85.71%,36,42,66.65083135391924,TRUE
36043,798,411,87.50%,36,43,66.00496277915633,TRUE
36044,1295,722,88.89%,36,44,64.20426375805653,TRUE
36045,693,422,87.50%,36,45,62.152466367713,TRUE
36046,813,254,85.71%,36,46,76.19493908153702,TRUE
36047,712,255,85.71%,36,47,73.62978283350569,TRUE
36048,656,307,87.50%,36,48,68.12045690550363,TRUE
36049,987,660,99.00%,36,49,59.92714025500911,TRUE
36050,109,65,87.50%,36,50,62.643678160919535,TRUE
36051,482,303,85.71%,36,51,61.401273885350314,TRUE
36052,308,147,87.50%,36,52,67.6923076923077,TRUE
36053,378,267,87.50%,36,53,58.6046511627907,TRUE
36054,1162,687,87.50%,36,54,62.844780962682535,TRUE
36055,1190,670,87.50%,36,55,63.97849462365591,TRUE
36056,1383,1225,83.33%,36,56,53.029141104294474,TRUE
36057,1159,727,88.89%,36,57,61.45281018027572,TRUE
36058,802,536,90.91%,36,58,59.940209267563525,TRUE
36059,886,570,90.91%,36,59,60.85164835164834,TRUE
36060,778,559,88.89%,36,60,58.189977561705305,TRUE
36061,797,558,90.00%,36,61,58.81918819188192,TRUE
36062,1102,774,90.91%,36,62,58.74200426439232,TRUE
36063,1432,906,90.00%,36,63,61.24893071000855,TRUE
36064,689,551,99.00%,36,64,55.564516129032256,TRUE
36065,1135,752,90.00%,36,65,60.14838367779545,TRUE
36066,158,131,90.00%,36,66,54.67128027681662,TRUE
36067,90,64,90.00%,36,67,58.44155844155844,TRUE
36068,0,0,87.50%,36,68,NA,FALSE
36069,0,0,87.50%,36,69,NA,FALSE
36070,0,0,99.00%,36,70,NA,FALSE
37001,1778,887,99.00%,37,1,66.71669793621014,TRUE
37002,1831,1067,99.00%,37,2,63.181504485852315,TRUE
37003,1771,1093,99.00%,37,3,61.83659217877096,TRUE
37004,1125,708,99.00%,37,4,61.37479541734861,TRUE
37005,1108,578,99.00%,37,5,65.717674970344,TRUE
37006,1865,899,99.00%,37,6,67.47467438494935,TRUE
37007,1561,827,99.00%,37,7,65.36850921273032,TRUE
37008,1309,713,99.00%,37,8,64.73788328387735,TRUE
37009,731,467,99.00%,37,9,61.018363939899835,TRUE
37010,10,2,99.00%,37,10,83.33333333333334,TRUE
37011,177,192,62.50%,37,11,47.96747967479675,FALSE
37012,1111,763,99.00%,37,12,59.28495197438634,TRUE
